Station Name: KNOCK AIRPORT
Station Height: 201 M 
Latitude:53.906  ,Longitude: -8.817


date:  -  Date and Time (utc)
ind:   -  irainfall   Rainfall indicator
rain:  -  Precipitation Amount (mm)  
ind:   -  ittt Dry bulb indicator
temp:  -  Air Temperature (C)
ind:   -  iwb Wet bulb indicator
wetb:  -  Wet Bulb Temperature (C)
dewpt: -  Dew Point Temperature (C)             
rhum:  -  Relative Humidity (%)
vappr: -  Vapour Pressure (hPa) 
msl:   -  Mean Sea Level Pressure (hPa)
ind:   -  itabspeed wind Speed indicator
wdsp:  -  Mean Wind Speed (knot)
ind:   -  itabdir  wind dir indicator
wddir: -  Predominant Wind Direction (degree)
ww:    -  Synop code for Present Weather
w:     -  Synop code for Past Weather
sun:   -  Sunshine duration (hours)
vis:   -  Visibility (m)
clht:  -  Cloud height (100's of ft) - 999 if none 
clamt: -  Cloud amount


Code  irainfall                    ittt              iwb                    itabspeed / itabdir
----  -------------------------    --------------    ---------------------  -------------------------
0     satisfactory                 positive          positive               -
1     deposition                   negative          negative               10 min
2     trace / sum of traces        est. positive     est. positive          60 min
3     trace / sum of traces (dep.) est. negative     est. negative          10 min + defective
4     estimated precipitation      not available     not available          60 min + defective
5     estimated deposition         -                 frozen negative        10 min + partially defective
6     estimated precip. trace      -                 frozen positive        60 min + partially defective
7     estimated deposition trace   -                 est. frozen negative   not available
8     not available                -                 est. frozen positive   -
111   investigation required       investigation required                   investigation required

date,ind,rain,ind,temp,ind,wetb,dewpt,vappr,rhum,msl,ind,wdsp,ind,wddir,ww,w,sun,vis,clht,clamt
24-apr-2024 13:00,111,0.0,111,11.1,111,7.0,1.4,6.7,51,1019.3,111,6,111,20,2,11,0.0,40000,999,2
24-apr-2024 14:00,111,0.0,111,12.0,111,7.4,1.1,6.6,47,1018.5,111,6,111,350,2,11,0.0,40000,999,2
24-apr-2024 15:00,111,0.0,111,12.2,111,7.5,1.1,6.6,47,1017.6,111,6,111,320,2,11,0.0,40000,999,2
24-apr-2024 16:00,111,0.0,111,11.4,111,7.3,1.8,6.9,52,1016.9,111,11,111,330,2,11,0.0,40000,999,1
24-apr-2024 17:00,111,0.0,111,10.7,111,6.8,1.4,6.8,53,1016.6,111,9,111,330,2,11,0.0,40000,999,1
24-apr-2024 18:00,111,0.0,111,9.6,111,6.2,1.3,6.8,57,1016.5,111,8,111,350, , ,0.0, ,0,8
24-apr-2024 19:00,111,0.0,111,8.3,111,5.7,2.2,7.1,65,1016.2,111,8,111,350, , ,0.0, ,0,8
24-apr-2024 20:00,111,0.0,111,6.6,111,4.9,2.4,7.3,75,1015.7,111,8,111,340, , ,0.0, ,0,8
24-apr-2024 21:00,111,0.0,111,5.6,111,4.2,2.1,7.1,78,1015.4,111,7,111,340, , ,0.0, ,0,8
24-apr-2024 22:00,111,0.0,111,4.8,111,3.8,2.3,7.2,84,1015.0,111,8,111,330, , ,0.0, ,0,8
24-apr-2024 23:00,111,0.0,111,5.5,111,4.3,2.6,7.3,81,1014.4,111,6,111,320, , ,0.0, ,0,8
25-apr-2024 00:00,111,0.0,111,5.9,111,4.7,3.1,7.6,82,1013.6,111,3,111,320, , ,0.0, ,0,8
25-apr-2024 01:00,111,0.0,111,6.1,111,5.0,3.5,7.8,83,1012.7,111,3,111,310, , ,0.0, ,0,8
25-apr-2024 02:00,111,0.0,111,6.0,111,5.0,3.7,7.9,85,1011.7,111,5,111,280, , ,0.0, ,0,8
25-apr-2024 03:00,111,0.2,111,5.6,111,5.4,5.2,8.8,97,1010.9,111,6,111,310, , ,0.0, ,0,8
25-apr-2024 04:00,111,0.0,111,5.3,111,5.3,5.3,8.9,100,1010.0,111,5,111,260, , ,0.0, ,0,8
25-apr-2024 05:00,111,0.0,111,5.3,111,5.3,5.2,8.9,100,1009.2,111,6,111,270, , ,0.0, ,0,8
25-apr-2024 06:00,111,0.0,111,5.6,111,5.5,5.4,8.9,98,1008.7,111,5,111,280,50,52,0.0,8000,21,7
25-apr-2024 07:00,111,0.1,111,5.9,111,5.7,5.4,9.0,97,1007.9,111,7,111,270,20,52,0.0,20000,35,6
25-apr-2024 08:00,111,0.0,111,6.6,111,6.3,5.9,9.3,95,1007.2,111,7,111,270,2,11,0.0,20000,31,7
25-apr-2024 09:00,111,0.0,111,7.2,111,6.5,5.6,9.1,90,1006.7,111,6,111,260,2,52,0.0,30000,39,7
25-apr-2024 10:00,111,0.0,111,8.7,111,7.2,5.4,9.0,80,1005.9,111,7,111,290,2,11,0.0,40000,37,6
25-apr-2024 11:00,111,0.0,111,9.5,111,7.1,4.1,8.2,69,1005.2,111,6,111,290,2,11,0.0,40000,25,7
25-apr-2024 12:00,111,0.2,111,7.6,111,7.3,7.0,10.0,96,1005.2,111,7,111,10,21,65,0.0,10000,7,8
25-apr-2024 13:00,111,0.3,111,7.8,111,7.5,7.2,10.1,96,1004.8,111,5,111,360,50,52,0.0,8000,7,8
25-apr-2024 14:00,111,0.1,111,8.6,111,7.2,5.5,9.0,81,1004.4,111,5,111,360,20,52,0.0,35000,34,8
25-apr-2024 15:00,111,0.0,111,8.6,111,6.7,4.3,8.3,74,1003.9,111,7,111,360,2,52,0.0,40000,30,8
25-apr-2024 16:00,111,0.0,111,8.7,111,6.4,3.4,7.8,69,1003.7,111,7,111,360,2,11,0.0,40000,39,8
25-apr-2024 17:00,111,0.0,111,9.1,111,6.3,2.5,7.3,63,1003.4,111,7,111,10,2,11,0.0,45000,32,7
25-apr-2024 18:00,111,0.0,111,8.1,111,5.5,1.8,6.9,64,1003.5,111,8,111,10,2,51,0.0,50000,999,4
25-apr-2024 19:00,111,0.0,111,7.6,111,4.8,0.5,6.4,61,1003.4,111,8,111,20, , ,0.0, ,0,8
25-apr-2024 20:00,111,0.0,111,6.3,111,4.3,1.2,6.7,70,1003.7,111,5,111,350, , ,0.0, ,0,8
25-apr-2024 21:00,111,0.0,111,5.6,111,3.8,1.0,6.6,72,1004.2,111,5,111,340, , ,0.0, ,0,8
25-apr-2024 22:00,111,0.0,111,5.0,111,3.1,0.0,6.1,70,1004.7,111,6,111,20, , ,0.0, ,0,8
25-apr-2024 23:00,111,0.0,111,4.0,111,2.5,0.0,6.1,75,1005.1,111,4,111,10, , ,0.0, ,0,8
26-apr-2024 00:00,111,0.0,111,4.0,111,2.6,0.4,6.2,77,1005.2,111,6,111,20, , ,0.0, ,0,8
26-apr-2024 01:00,111,0.0,111,3.5,111,2.4,0.5,6.4,81,1005.2,111,6,111,30, , ,0.0, ,0,8
26-apr-2024 02:00,111,0.0,111,2.9,111,2.2,0.9,6.6,88,1005.5,111,6,111,20, , ,0.0, ,0,8
26-apr-2024 03:00,111,0.0,111,2.5,111,1.8,0.7,6.4,87,1005.5,111,5,111,10, , ,0.0, ,0,8
26-apr-2024 04:00,111,0.0,111,3.0,111,2.3,1.2,6.6,88,1005.6,111,6,111,20, , ,0.0, ,0,8
26-apr-2024 05:00,111,0.0,111,2.8,111,2.1,1.0,6.5,88,1005.9,111,6,111,10, , ,0.0, ,0,8
26-apr-2024 06:00,111,0.0,111,3.1,111,2.3,1.0,6.6,86,1006.2,111,5,111,10,2,11,0.0,55000,999,2
26-apr-2024 07:00,111,0.0,111,4.4,111,3.4,1.9,7.0,84,1006.6,111,6,111,10,2,11,0.0,55000,999,2
26-apr-2024 08:00,111,0.0,111,6.3,111,4.7,2.4,7.3,76,1006.6,111,7,111,20,2,11,0.0,55000,999,2
26-apr-2024 09:00,111,0.0,111,8.1,111,5.2,0.9,6.5,60,1006.5,111,7,111,20,2,11,0.0,55000,999,3
26-apr-2024 10:00,111,0.0,111,9.0,111,5.2,-0.7,5.8,51,1006.4,111,8,111,20,2,11,0.0,60000,60,5
26-apr-2024 11:00,111,0.0,111,9.8,111,5.3,-1.9,5.3,44,1006.2,111,7,111,10,15,22,0.0,45000,30,5
26-apr-2024 12:00,111,0.0,111,9.6,111,5.0,-2.6,5.0,42,1006.2,111,6,111,360,2,11,0.0,45000,48,6
26-apr-2024 13:00,111,0.0,111,9.2,111,5.4,-0.4,5.9,51,1006.4,111,8,111,360,2,11,0.0,55000,46,6
26-apr-2024 14:00,111,0.0,111,10.1,111,5.7,-1.1,5.6,46,1006.2,111,8,111,350,15,22,0.0,40000,44,6
26-apr-2024 15:00,111,0.0,111,7.6,111,5.1,1.5,6.8,65,1006.5,111,10,111,10,25,82,0.0,26000,34,7
26-apr-2024 16:00,111,0.0,111,8.9,111,5.6,0.8,6.5,57,1006.3,111,11,111,60,15,22,0.0,30000,40,6
26-apr-2024 17:00,111,0.0,111,7.6,111,4.4,-0.7,5.8,56,1006.5,111,10,111,20,15,22,0.0,40000,50,6
26-apr-2024 18:00,111,0.1,111,6.5,111,4.6,1.8,7.0,72,1006.8,111,10,111,340, , ,0.0, ,0,8
26-apr-2024 19:00,111,1.3,111,4.2,111,3.6,2.7,7.4,90,1007.3,111,9,111,80, , ,0.0, ,0,8
26-apr-2024 20:00,111,0.0,111,4.9,111,4.1,3.0,7.5,87,1007.3,111,4,111,330, , ,0.0, ,0,8
26-apr-2024 21:00,111,0.0,111,5.0,111,4.0,2.4,7.3,84,1007.6,111,4,111,340, , ,0.0, ,0,8
26-apr-2024 22:00,111,0.0,111,4.6,111,3.6,2.2,7.1,84,1007.8,111,4,111,350, , ,0.0, ,0,8
26-apr-2024 23:00,111,0.0,111,4.2,111,3.3,1.9,7.0,85,1007.9,111,4,111,360, , ,0.0, ,0,8
27-apr-2024 00:00,111,0.0,111,3.6,111,2.7,1.3,6.7,85,1008.1,111,6,111,20, , ,0.0, ,0,8
27-apr-2024 01:00,111,0.0,111,3.4,111,2.4,0.9,6.5,83,1008.0,111,6,111,30, , ,0.0, ,0,8
27-apr-2024 02:00,111,0.0,111,3.1,111,2.3,1.1,6.6,86,1007.7,111,5,111,20, , ,0.0, ,0,8
27-apr-2024 03:00,111,0.0,111,3.0,111,2.2,0.9,6.5,86,1007.6,111,5,111,30, , ,0.0, ,0,8
27-apr-2024 04:00,111,0.0,111,2.8,111,2.0,0.6,6.4,86,1007.5,111,4,111,10, , ,0.0, ,0,8
27-apr-2024 05:00,111,0.0,111,2.8,111,2.0,0.6,6.4,86,1007.5,111,4,111,10, , ,0.0, ,0,8
27-apr-2024 06:00,111,0.0,111,3.3,111,2.4,0.9,6.5,85,1007.5,111,5,111,10,2,11,0.0,70000,250,5
27-apr-2024 07:00,111,0.0,111,3.5,111,2.5,0.9,6.5,83,1007.6,111,4,111,360,2,11,0.0,70000,250,5
27-apr-2024 08:00,111,0.0,111,4.9,111,3.8,2.2,7.1,82,1007.8,111,4,111,10,2,11,0.0,70000,250,5
27-apr-2024 09:00,111,0.0,111,6.6,111,4.9,2.5,7.3,75,1007.7,111,5,111,20,2,11,0.0,70000,999,4
27-apr-2024 10:00,111,0.0,111,8.3,111,5.1,0.3,6.2,57,1007.5,111,5,111,40,2,11,0.0,75000,999,3
27-apr-2024 11:00,111,0.0,111,9.0,111,5.2,-0.7,5.8,51,1007.3,111,6,111,80,2,11,0.0,75000,999,3
27-apr-2024 12:00,111,0.0,111,10.2,111,5.3,-2.7,5.0,40,1007.1,111,5,111,70,2,11,0.0,75000,999,3
27-apr-2024 13:00,111,0.0,111,9.9,111,5.3,-2.1,5.2,43,1007.0,111,4,111,60,2,11,0.0,75000,999,3
27-apr-2024 14:00,111,0.0,111,11.2,111,5.6,-3.8,4.6,35,1006.7,111,3,111,360,2,11,0.0,45000,40,5
27-apr-2024 15:00,111,0.0,111,10.2,111,6.4,1.0,6.6,53,1006.9,111,6,111,300,2,11,0.0,60000,50,6
27-apr-2024 16:00,111,0.0,111,10.5,111,6.0,-0.9,5.7,45,1006.6,111,4,111,350, , ,0.0, ,0,8
27-apr-2024 17:00,111,0.0,111,9.7,111,6.4,2.0,7.0,58,1006.9,111,5,111,330, , ,0.0, ,0,8
27-apr-2024 18:00,111,0.4,111,7.1,111,6.4,5.5,9.0,90,1007.7,111,8,111,10, , ,0.0, ,0,8
27-apr-2024 19:00,111,0.3,111,6.3,111,5.5,4.4,8.4,88,1007.9,111,3,111,10, , ,0.0, ,0,8
27-apr-2024 20:00,111,0.1,111,5.6,111,5.0,4.3,8.2,91,1008.4,111,2,111,60, , ,0.0, ,0,8
27-apr-2024 21:00,111,0.0,111,5.2,111,4.4,3.3,7.7,87,1008.7,111,3,111,80, , ,0.0, ,0,8
27-apr-2024 22:00,111,0.0,111,5.6,111,4.5,2.9,7.5,83,1008.5,111,1,111,100, , ,0.0, ,0,8
27-apr-2024 23:00,111,0.0,111,5.2,111,4.6,3.8,8.0,90,1008.5,111,1,111,340, , ,0.0, ,0,8
28-apr-2024 00:00,111,0.0,111,5.5,111,4.6,3.3,7.8,86,1008.2,111,1,111,320, , ,0.0, ,0,8
28-apr-2024 01:00,111,0.0,111,5.2,111,4.4,3.2,7.7,87,1007.9,111,4,111,290, , ,0.0, ,0,8
28-apr-2024 02:00,111,0.0,111,5.1,111,4.3,3.1,7.7,87,1007.6,111,5,111,290, , ,0.0, ,0,8
28-apr-2024 03:00,111,0.0,111,4.4,111,3.8,3.0,7.5,90,1007.5,111,6,111,290, , ,0.0, ,0,8
28-apr-2024 04:00,111,0.0,111,4.3,111,3.7,2.7,7.5,90,1007.3,111,5,111,280, , ,0.0, ,0,8
28-apr-2024 05:00,111,0.0,111,3.4,111,3.0,2.3,7.3,93,1007.5,111,4,111,270, , ,0.0, ,0,8
28-apr-2024 06:00,111,0.0,111,3.9,111,3.2,2.1,7.1,88,1007.4,111,4,111,260,2,11,0.0,60000,999,2
28-apr-2024 07:00,111,0.0,111,5.5,111,4.7,3.6,7.9,87,1007.4,111,3,111,240,2,11,0.0,65000,100,5
28-apr-2024 08:00,111,0.0,111,7.0,111,5.7,4.0,8.1,81,1007.3,111,4,111,230,2,11,0.0,65000,999,3
28-apr-2024 09:00,111,0.0,111,7.9,111,6.1,3.7,8.0,75,1007.0,111,4,111,210,2,11,0.0,65000,90,5
28-apr-2024 10:00,111,0.0,111,8.4,111,5.8,2.2,7.1,65,1006.5,111,5,111,250,2,11,0.0,65000,60,7
28-apr-2024 11:00,111,0.0,111,8.9,111,6.5,3.3,7.8,68,1006.2,111,6,111,210,80,82,0.0,20000,43,7
28-apr-2024 12:00,111,0.0,111,8.8,111,6.7,4.0,8.1,72,1005.9,111,7,111,200,25,81,0.0,30000,28,8
28-apr-2024 13:00,111,0.0,111,10.0,111,7.7,4.9,8.7,71,1005.0,111,9,111,210,80,82,0.0,11000,24,7
28-apr-2024 14:00,111,0.0,111,10.5,111,8.0,5.0,8.7,69,1004.4,111,10,111,210,25,82,0.0,9000,25,7
28-apr-2024 15:00,111,1.9,111,10.1,111,8.8,7.4,10.3,83,1004.1,111,9,111,240,25,82,0.0,12000,24,7
28-apr-2024 16:00,111,0.0,111,10.8,111,8.4,5.6,9.1,70,1004.1,111,13,111,260,2,11,0.0,15000,35,5
28-apr-2024 17:00,111,0.0,111,10.0,111,7.5,4.4,8.4,68,1004.1,111,14,111,260,2,11,0.0,25000,35,6
28-apr-2024 18:00,111,0.0,111,9.5,111,6.9,3.5,7.9,66,1004.2,111,14,111,260,2,82,0.0,40000,250,6
28-apr-2024 19:00,111,0.0,111,8.4,111,6.6,4.3,8.3,75,1004.2,111,11,111,250, , ,0.0, ,0,8
28-apr-2024 20:00,111,0.0,111,7.4,111,6.2,4.7,8.5,83,1004.4,111,9,111,250, , ,0.0, ,0,8
28-apr-2024 21:00,111,0.0,111,6.7,111,5.8,4.7,8.5,87,1004.4,111,6,111,230, , ,0.0, ,0,8
28-apr-2024 22:00,111,0.0,111,6.8,111,5.9,4.8,8.6,87,1004.2,111,5,111,210, , ,0.0, ,0,8
28-apr-2024 23:00,111,0.0,111,6.6,111,6.0,5.3,8.9,91,1004.0,111,4,111,210, , ,0.0, ,0,8
29-apr-2024 00:00,111,0.0,111,5.9,111,5.8,5.7,9.1,98,1003.7,111,4,111,170, , ,0.0, ,0,8
29-apr-2024 01:00,111,0.0,111,6.2,111,6.2,6.1,9.5,100,1002.9,111,5,111,160, , ,0.0, ,0,8
29-apr-2024 02:00,111,0.5,111,6.9,111,6.8,6.7,9.8,99,1001.9,111,5,111,160, , ,0.0, ,0,8
29-apr-2024 03:00,111,0.4,111,6.9,111,6.9,6.9,9.9,100,1000.9,111,10,111,160, , ,0.0, ,0,8
29-apr-2024 04:00,111,0.7,111,6.8,111,6.8,6.8,9.9,100,999.8,111,10,111,160, , ,0.0, ,0,8
29-apr-2024 05:00,111,0.8,111,6.9,111,6.9,6.9,9.9,100,998.7,111,9,111,150, , ,0.0, ,0,8
29-apr-2024 06:00,111,1.6,111,7.0,111,7.0,7.0,10.0,100,997.9,111,8,111,150,61,62,0.0,4000,3,8
29-apr-2024 07:00,111,0.5,111,7.5,111,7.5,7.5,10.4,100,997.3,111,10,111,150,61,66,0.0,5000,3,8
29-apr-2024 08:00,111,0.3,111,8.2,111,8.1,8.0,10.7,99,997.0,111,9,111,170,60,62,0.0,18000,4,8
29-apr-2024 09:00,111,0.2,111,8.6,111,8.6,8.6,11.2,100,996.9,111,9,111,180,60,62,0.0,5000,4,8
29-apr-2024 10:00,111,0.0,111,9.9,111,9.6,9.3,11.7,96,996.7,111,9,111,200,21,62,0.0,20000,3,8
29-apr-2024 11:00,111,0.3,111,9.9,111,9.3,8.7,11.2,92,997.0,111,8,111,210,80,82,0.0,7000,20,7
29-apr-2024 12:00,111,0.5,111,8.1,111,8.1,8.1,10.8,100,998.2,111,13,111,240,80,86,0.0,11000,12,8
29-apr-2024 13:00,111,0.5,111,7.4,111,7.2,7.0,10.0,97,999.7,111,15,111,290,80,82,0.0,6000,5,8
29-apr-2024 14:00,111,0.2,111,7.4,111,6.8,6.1,9.4,91,1001.0,111,14,111,280,80,82,0.0,13000,14,8
29-apr-2024 15:00,111,0.0,111,9.9,111,7.6,4.8,8.6,71,1001.3,111,12,111,280,25,82,0.0,45000,36,6
29-apr-2024 16:00,111,0.0,111,9.9,111,7.1,3.5,7.8,64,1001.8,111,12,111,280,2,11,0.0,55000,45,6
29-apr-2024 17:00,111,0.0,111,9.5,111,6.8,3.3,7.7,65,1002.3,111,9,111,240, , ,0.0, ,0,8
29-apr-2024 18:00,111,0.0,111,9.2,111,6.0,1.5,6.8,58,1002.7,111,8,111,250, , ,0.0, ,0,8
29-apr-2024 19:00,111,0.0,111,8.8,111,6.2,2.7,7.4,65,1002.9,111,4,111,240, , ,0.0, ,0,8
29-apr-2024 20:00,111,0.0,111,8.2,111,6.1,3.4,7.7,71,1003.4,111,1,111,270, , ,0.0, ,0,8
29-apr-2024 21:00,111,0.0,111,8.1,111,5.3,1.1,6.7,62,1003.9,111,0,111,360, , ,0.0, ,0,8
29-apr-2024 22:00,111,0.0,111,7.2,111,5.7,3.7,8.0,78,1003.9,111,3,111,110, , ,0.0, ,0,8
29-apr-2024 23:00,111,0.1,111,6.4,111,6.1,5.7,9.2,95,1003.8,111,4,111,150, , ,0.0, ,0,8
30-apr-2024 00:00,111,0.2,111,6.3,111,6.1,5.9,9.3,97,1003.5,111,3,111,130, , ,0.0, ,0,8
30-apr-2024 01:00,111,0.0,111,6.3,111,6.1,5.9,9.3,97,1003.1,111,4,111,110, , ,0.0, ,0,8
30-apr-2024 02:00,111,0.0,111,6.3,111,6.1,5.9,9.3,97,1002.5,111,5,111,110, , ,0.0, ,0,8
30-apr-2024 03:00,111,0.0,111,6.2,111,6.2,6.2,9.5,100,1002.1,111,6,111,120, , ,0.0, ,0,8
30-apr-2024 04:00,111,0.0,111,5.9,111,5.9,5.9,9.3,100,1001.6,111,5,111,120, , ,0.0, ,0,8
30-apr-2024 05:00,111,0.1,111,6.0,111,6.0,6.0,9.3,100,1001.4,111,5,111,110, , ,0.0, ,0,8
30-apr-2024 06:00,111,0.0,111,6.0,111,6.0,6.0,9.3,100,1001.6,111,4,111,100, , ,0.0, ,0,8
30-apr-2024 07:00,111,0.0,111,6.6,111,6.6,6.6,9.7,100,1001.1,111,4,111,100,10,22,0.0,4000,3,8
30-apr-2024 08:00,111,0.0,111,6.9,111,6.8,6.7,9.8,99,1001.1,111,4,111,80,2,11,0.0,10000,8,7
30-apr-2024 09:00,111,0.0,111,8.0,111,7.1,6.0,9.4,87,1001.1,111,4,111,110,2,11,0.0,30000,22,7
30-apr-2024 10:00,111,0.0,111,8.6,111,7.3,5.7,9.2,82,1001.1,111,2,111,40,2,11,0.0,35000,16,7
30-apr-2024 11:00,111,0.0,111,9.3,111,7.3,4.8,8.6,74,1000.5,111,4,111,60,2,11,0.0,35000,23,7
30-apr-2024 12:00,111,0.0,111,8.7,111,7.5,6.1,9.4,84,1000.7,111,5,111,70,2,11,0.0,35000,21,7
30-apr-2024 13:00,111,0.0,111,9.8,111,7.9,5.7,9.1,75,999.6,111,6,111,30,2,11,0.0,35000,19,7
30-apr-2024 14:00,111,1.8,111,8.2,111,7.8,7.4,10.3,94,999.5,111,8,111,50,80,82,0.0,8000,18,7
30-apr-2024 15:00,111,1.7,111,8.1,111,7.7,7.2,10.2,94,999.4,111,7,111,70,80,82,0.0,9000,24,7
30-apr-2024 16:00,111,0.6,111,9.4,111,8.3,7.1,10.1,85,999.2,111,6,111,70, , ,0.0, ,0,8
30-apr-2024 17:00,111,1.9,111,6.6,111,6.3,5.9,9.3,95,999.9,111,8,111,160, , ,0.0, ,0,8
30-apr-2024 18:00,111,0.0,111,8.3,111,7.5,6.6,9.7,89,999.9,111,7,111,160, , ,0.0, ,0,8
30-apr-2024 19:00,111,0.0,111,8.5,111,7.3,6.0,9.3,84,1000.3,111,7,111,160, , ,0.0, ,0,8
30-apr-2024 20:00,111,0.0,111,7.0,111,6.4,5.7,9.1,91,1001.3,111,7,111,150, , ,0.0, ,0,8
30-apr-2024 21:00,111,0.1,111,6.4,111,6.0,5.5,9.0,94,1002.0,111,6,111,140, , ,0.0, ,0,8
30-apr-2024 22:00,111,0.1,111,6.3,111,6.1,5.9,9.3,97,1002.4,111,7,111,140, , ,0.0, ,0,8
30-apr-2024 23:00,111,0.0,111,6.4,111,5.9,5.3,8.9,92,1002.8,111,9,111,150, , ,0.0, ,0,8
01-may-2024 00:00,111,0.0,111,6.0,111,5.6,5.1,8.8,94,1003.3,111,9,111,150, , ,0.0, ,0,8
01-may-2024 01:00,111,0.0,111,5.7,111,5.2,4.6,8.4,92,1003.4,111,9,111,140, , ,0.0, ,0,8
01-may-2024 02:00,111,0.0,111,5.6,111,5.2,4.7,8.5,94,1003.4,111,10,111,140, , ,0.0, ,0,8
01-may-2024 03:00,111,0.0,111,5.7,111,5.4,5.0,8.7,95,1003.8,111,10,111,140, , ,0.0, ,0,8
01-may-2024 04:00,111,0.0,111,5.0,111,4.8,4.6,8.4,97,1004.0,111,10,111,140, , ,0.0, ,0,8
01-may-2024 05:00,111,0.0,111,4.7,111,4.6,4.5,8.4,98,1004.4,111,10,111,140, , ,0.0, ,0,8
01-may-2024 06:00,111,0.0,111,4.9,111,4.8,4.7,8.5,98,1005.1,111,8,111,130,2,11,0.0,30000,41,6
01-may-2024 07:00,111,0.0,111,6.4,111,6.2,6.0,9.3,97,1005.6,111,8,111,130,2,11,0.0,35000,37,7
01-may-2024 08:00,111,0.0,111,8.2,111,7.3,6.2,9.5,87,1005.8,111,10,111,140,2,11,0.0,35000,11,6
01-may-2024 09:00,111,0.0,111,8.3,111,7.1,5.7,9.1,83,1006.3,111,11,111,150,2,11,0.0,40000,25,6
01-may-2024 10:00,111,0.0,111,9.6,111,7.7,5.4,9.0,75,1006.6,111,10,111,150,25,82,0.0,40000,22,6
01-may-2024 11:00,111,0.0,111,10.2,111,8.0,5.4,9.0,72,1007.0,111,11,111,150,2,11,0.0,45000,21,6
01-may-2024 12:00,111,0.0,111,10.6,111,8.5,6.1,9.4,74,1007.4,111,9,111,150,2,82,0.0,45000,26,6
01-may-2024 13:00,111,0.0,111,13.2,111,10.0,6.6,9.7,64,1007.2,111,9,111,130,2,11,0.0,45000,27,6
01-may-2024 14:00,111,0.1,111,10.0,111,9.1,8.2,10.8,88,1008.2,111,11,111,120,80,82,0.0,20000,24,6
01-may-2024 15:00,111,0.1,111,10.8,111,9.1,7.3,10.2,79,1008.4,111,9,111,110,25,82,0.0,45000,60,6
01-may-2024 16:00,111,0.0,111,13.2,111,10.0,6.6,9.7,64,1008.2,111,10,111,120,2,11,0.0,45000,999,2
01-may-2024 17:00,111,0.0,111,13.4,111,9.7,5.6,9.1,59,1008.4,111,10,111,110, , ,0.0, ,0,8
01-may-2024 18:00,111,0.0,111,12.7,111,9.3,5.5,9.0,61,1008.8,111,10,111,130, , ,0.0, ,0,8
01-may-2024 19:00,111,0.0,111,12.1,111,8.9,5.3,8.8,63,1009.7,111,9,111,120, , ,0.0, ,0,8
01-may-2024 20:00,111,0.0,111,10.6,111,8.4,5.9,9.3,72,1010.5,111,6,111,110, , ,0.0, ,0,8
01-may-2024 21:00,111,0.0,111,9.5,111,8.3,7.0,10.0,84,1011.0,111,8,111,100, , ,0.0, ,0,8
01-may-2024 22:00,111,0.0,111,8.8,111,7.7,6.4,9.6,85,1011.5,111,8,111,100, , ,0.0, ,0,8
01-may-2024 23:00,111,0.0,111,8.4,111,7.4,6.3,9.5,86,1011.8,111,7,111,100, , ,0.0, ,0,8
02-may-2024 00:00,111,0.0,111,8.3,111,7.3,6.1,9.4,86,1011.7,111,6,111,90, , ,0.0, ,0,8
02-may-2024 01:00,111,0.0,111,8.5,111,7.5,6.3,9.6,86,1011.3,111,5,111,80, , ,0.0, ,0,8
02-may-2024 02:00,111,0.0,111,8.2,111,7.4,6.4,9.7,89,1011.1,111,5,111,40, , ,0.0, ,0,8
02-may-2024 03:00,111,0.1,111,8.1,111,7.4,6.6,9.7,90,1010.8,111,4,111,30, , ,0.0, ,0,8
02-may-2024 04:00,111,0.5,111,7.5,111,7.1,6.6,9.8,94,1010.9,111,4,111,60, , ,0.0, ,0,8
02-may-2024 05:00,111,1.0,111,7.0,111,6.8,6.5,9.7,97,1010.0,111,5,111,40, , ,0.0, ,0,8
02-may-2024 06:00,111,0.0,111,7.0,111,6.8,6.6,9.7,97,1009.6,111,6,111,340,2,11,0.0,20000,38,7
02-may-2024 07:00,111,0.0,111,7.0,111,6.4,5.7,9.1,91,1009.1,111,7,111,320,2,11,0.0,35000,20,7
02-may-2024 08:00,111,0.0,111,7.7,111,7.1,6.4,9.6,91,1008.7,111,7,111,320,2,11,0.0,30000,10,7
02-may-2024 09:00,111,0.0,111,8.2,111,8.0,7.8,10.6,97,1008.2,111,7,111,340,2,11,0.0,6000,2,7
02-may-2024 10:00,111,0.0,111,9.6,111,9.6,9.6,11.9,100,1007.4,111,6,111,330,28,42,0.0,1200,2,8
